id,y
1197,113.507354736
1198,93.2934570312
1200,77.7007446289
1201,94.3081359863
1203,94.3951873779
1209,116.773590088
1214,104.012466431
1218,112.706375122
1222,95.3017196655
1226,94.5608978271
1228,93.6377029419
1230,93.2295532227
1232,77.7236938477
1233,94.4379119873
1236,115.325515747
1238,94.4122161865
1241,113.224121094
1244,104.791862488
1246,94.7768936157
1247,113.556144714
1250,113.72718811
1251,93.2712097168
1254,115.195106506
1255,94.6951446533
1256,111.95400238
1257,93.26121521
1258,92.385269165
1259,113.134490967
1260,94.0974884033
1263,113.072631836
1267,77.6929321289
1268,112.812316895
1271,94.3852539062
1272,112.791473389
1274,104.550582886
1275,94.3610076904
1276,113.05506897
1277,92.7341461182
1279,92.8073883057
1281,93.8734588623
1282,94.5744781494
1283,113.116836548
1285,114.120193481
1286,94.1739501953
1289,113.780525208
1296,113.426986694
1299,93.9716949463
1301,93.8571777344
1306,94.2906646729
1307,93.7607269287
1308,93.0616760254
1313,113.05506897
1314,94.7196273804
1315,114.376266479
1316,93.3088378906
1317,113.190223694
1319,92.4097747803
1323,94.6187744141
1324,104.085067749
1325,93.4928436279
1328,104.042800903
1329,93.0798950195
1330,113.674560547
1331,93.6249847412
1332,104.077438354
1337,95.1519699097
1338,113.193458557
1339,93.2977828979
1340,113.058364868
1343,114.158554077
1347,104.085632324
1348,93.3305358887
1349,104.729240417
1352,93.2730102539
1354,95.1216125488
1359,112.646118164
1360,94.8524169922
1363,113.684822083
1364,94.3947601318
1365,104.179870605
1366,94.2162322998
1372,93.6401977539
1375,103.860046387
1376,93.7303314209
1378,93.8582305908
1379,113.457695007
1380,94.8373336792
1381,103.117095947
1384,115.448547363
1387,94.0988616943
1388,113.205734253
1392,77.4349365234
1394,104.758651733
1395,94.7289428711
1396,113.730743408
1398,93.4588623047
1399,113.730743408
1400,93.5824508667
1401,93.2986907959
1403,94.565536499
1404,113.631561279
1406,113.730743408
1407,93.7608032227
1408,113.410125732
1410,77.8849182129
1412,113.633468628
1413,93.6358947754
1415,94.7408676147
1420,113.410125732
1422,112.725997925
1423,108.71030426
1424,113.410125732
1425,94.2478027344
1426,77.8849182129
1427,94.3739624023
1429,93.4481201172
1430,113.767684937
1431,94.9949493408
1432,104.090805054
1434,113.623832703
1437,94.534942627
1438,106.312530518
1440,113.705856323
1441,113.645477295
1442,93.3393554688
1444,113.137908936
1445,94.6700286865
1446,104.227600098
1448,93.4462127686
1453,93.7315063477
1454,113.633468628
1455,94.5094528198
1456,114.442146301
1458,113.633468628
1459,93.3805541992
1461,93.355758667
1465,94.0988616943
1466,112.051589966
1469,94.6685562134
1472,93.7315063477
1474,94.1664657593
1477,113.49899292
1479,112.24370575
1482,92.3343887329
1483,77.7675933838
1487,94.6944122314
1488,114.286712646
1490,113.404220581
1492,112.394248962
1494,116.861587524
1496,104.0570755
1497,93.6497802734
1499,95.252746582
1502,94.6612548828
1507,113.25843811
1508,93.2730102539
1509,112.238571167
1511,93.00050354
1512,113.206237793
1513,116.192268372
1514,104.354400635
1518,113.75479126
1519,93.437538147
1522,113.776008606
1524,77.8068084717
1527,93.3393554688
1529,94.4284362793
1532,104.365539551
1536,113.833206177
1537,116.774932861
1539,104.584617615
1542,116.088508606
1543,93.7303314209
1544,104.530693054
1545,77.9602279663
1550,93.7418441772
1551,112.195724487
1554,107.242332458
1556,104.461921692
1559,93.6835708618
1560,77.9056167603
1562,94.6235351562
1566,93.4857940674
1567,113.513923645
1569,105.305786133
1570,113.702789307
1571,113.747512817
1574,93.2730102539
1578,104.293029785
1580,94.3117218018
1583,112.43637085
1584,93.2730102539
1585,113.118865967
1586,95.5924682617
1587,113.228851318
1588,93.1875228882
1590,115.803710938
1592,103.866607666
1596,113.71697998
1598,112.686965942
1599,93.7201843262
1604,115.285232544
1606,103.809585571
1607,93.6358947754
1608,104.461593628
1609,117.130447388
1611,94.1953125
1613,95.0882263184
1616,94.8968200684
1619,113.20639801
1620,94.4264144897
1621,113.691894531
1622,93.1478729248
1625,111.147369385
1627,117.130447388
1629,114.199035645
1634,94.8729553223
1636,94.0543136597
1638,104.203109741
1639,93.9766082764
1641,94.0850067139
1643,94.4506072998
1644,104.288619995
1645,117.678604126
1646,93.4565887451
1647,107.824333191
1648,95.2252197266
1652,94.3117218018
1653,113.523376465
1656,99.0656890869
1658,93.7201843262
1659,114.672782898
1661,93.3342895508
1663,93.6358947754
1664,113.607933044
1665,94.243850708
1666,104.461921692
1667,104.051094055
1668,78.3044281006
1669,104.481613159
1670,95.0351333618
1672,113.356544495
1674,113.6378479
1677,114.286712646
1678,95.5209350586
1679,114.367736816
1680,94.9326477051
1683,104.293533325
1686,104.102539062
1687,113.303634644
1689,113.910133362
1690,92.7140884399
1691,116.771995544
1692,113.397842407
1693,93.2730102539
1695,93.9024200439
1696,93.7315063477
1697,114.555358887
1700,104.461921692
1701,94.7777252197
1702,113.003158569
1703,94.0514984131
1704,113.702697754
1706,94.6754455566
1707,114.898971558
1708,95.6162414551
1710,94.1459197998
1711,103.810302734
1713,106.233001709
1717,103.62046814
1719,104.293029785
1720,93.6393280029
1722,94.3854904175
1725,104.313110352
1726,95.5656585693
1727,104.667617798
1729,112.850334167
1730,94.7835998535
1731,113.102088928
1733,104.461921692
1734,94.4454879761
1735,112.861885071
1738,95.0857849121
1742,94.0838317871
1745,113.6378479
1747,94.8231964111
1749,95.1395263672
1751,94.6650238037
1752,77.7873382568
1753,105.552619934
1754,93.8795471191
1755,94.6087188721
1756,104.585372925
1758,112.942016602
1759,94.4774932861
1760,105.643218994
1761,113.301437378
1762,93.4834213257
1763,112.928848267
1764,90.3689422607
1766,94.2654724121
1768,94.5261230469
1769,77.8543243408
1771,113.159378052
1772,94.0688476562
1773,103.871284485
1774,93.875579834
1775,113.534118652
1777,113.292098999
1779,94.4774932861
1780,107.875518799
1787,93.9803619385
1788,93.7409515381
1790,95.3549499512
1796,113.687454224
1801,93.3589019775
1803,94.9148712158
1807,113.150466919
1809,114.991424561
1812,94.0107879639
1813,114.421798706
1814,94.5198974609
1815,112.556808472
1816,94.6030731201
1818,93.7372894287
1820,93.0362548828
1821,114.6847229
1822,94.9723205566
1825,94.8231506348
1826,103.962997437
1828,94.9672317505
1831,104.000534058
1836,114.447113037
1837,93.2248687744
1841,94.1889648438
1844,104.512756348
1848,93.6129226685
1851,104.556472778
1852,94.5690612793
1853,95.1617584229
1854,112.872375488
1856,94.0073928833
1859,113.730140686
1860,94.5419540405
1861,77.8197021484
1863,106.892738342
1865,94.9067687988
1866,104.592498779
1867,94.4734420776
1868,93.7266693115
1872,94.9817962646
1879,94.1460494995
1880,104.029953003
1882,93.7555084229
1885,104.158203125
1887,103.996070862
1888,93.0495376587
1890,118.005874634
1894,94.7721099854
1895,104.112640381
1896,95.3735351562
1897,113.663948059
1900,113.898529053
1901,93.6031723022
1902,114.171920776
1905,94.550567627
1906,112.034645081
1912,104.238632202
1915,95.3419799805
1916,104.934432983
1917,93.5235595703
1918,103.813308716
1920,78.1445922852
1923,94.4419250488
1924,104.058807373
1925,95.4328613281
1930,117.136856079
1932,113.653167725
1933,92.8226470947
1934,112.90763092
1935,93.4528656006
1940,77.8742675781
1941,94.1092605591
1942,114.828979492
1943,92.8162536621
1944,92.4527206421
1945,113.570640564
1948,116.77293396
1949,93.6517791748
1952,93.372467041
1954,93.2209625244
1955,113.403167725
1958,93.1934509277
1959,77.6673126221
1960,112.928848267
1963,94.9178619385
1965,93.3999023438
1968,104.040023804
1969,94.4041137695
1971,94.6335525513
1972,113.604812622
1973,93.8701782227
1975,93.5923156738
1977,93.9537506104
1978,94.1484451294
1979,112.704086304
1981,93.4837875366
1982,113.471191406
1987,114.081634521
1988,93.3806762695
1993,93.6402664185
1997,93.5146484375
1999,94.8429107666
2001,95.066696167
2002,113.700256348
2003,95.3637695312
2004,77.6855316162
2006,113.283836365
2007,94.4114837646
2009,106.068237305
2010,94.123840332
2013,95.3262176514
2018,77.6770782471
2022,104.788818359
2024,115.169692993
2025,94.8179931641
2026,106.389480591
2030,106.202033997
2031,94.1653671265
2032,104.238632202
2033,94.9950942993
2035,93.7115020752
2036,114.485435486
2037,93.8471374512
2040,94.7947921753
2043,115.239311218
2044,110.689994812
2046,104.675872803
2054,113.029510498
2055,94.4521484375
2056,107.900497437
2059,93.5752868652
2060,93.6031723022
2062,92.0586395264
2063,112.507492065
2066,94.7753601074
2067,113.423049927
2072,97.3620452881
2073,113.360839844
2074,93.8619995117
2075,114.344070435
2076,94.237197876
2080,94.9944534302
2082,93.6031723022
2085,112.969787598
2087,114.00642395
2091,112.630584717
2092,95.1502914429
2093,107.900497437
2098,93.6345443726
2101,112.928848267
2102,94.0952148438
2103,77.8742675781
2105,104.670463562
2106,94.388343811
2107,114.290008545
2110,94.2343292236
2114,93.5709228516
2115,114.81640625
2117,77.6863708496
2118,94.404510498
2119,104.146224976
2120,94.7801437378
2122,94.0607070923
2123,113.583778381
2126,94.4994506836
2127,104.356430054
2128,94.1570587158
2129,115.494361877
2132,95.0251235962
2135,104.2993927
2138,94.1795654297
2139,117.186378479
2141,113.238098145
2142,93.0001754761
2146,93.8838500977
2151,114.492607117
2157,104.248306274
2159,114.317108154
2162,94.1781158447
2164,116.685050964
2167,92.2226715088
2168,112.715103149
2171,92.3003921509
2173,94.4428405762
2174,105.09526062
2175,92.6461334229
2178,94.2138061523
2180,95.3553619385
2185,113.464508057
2189,93.1250457764
2190,113.237197876
2192,103.88885498
2194,113.668655396
2200,116.244262695
2201,95.148651123
2203,112.731613159
2204,94.8364868164
2205,112.219680786
2209,112.921882629
2213,104.128723145
2214,94.0878448486
2215,113.769638062
2216,94.8648910522
2218,94.2518310547
2219,103.943374634
2220,94.4760360718
2222,92.5006561279
2223,113.850166321
2225,113.186523438
2226,95.6422119141
2230,93.3036804199
2233,113.002059937
2234,112.456886292
2235,94.8364868164
2236,77.7647857666
2237,93.2879638672
2240,114.305686951
2241,93.6096191406
2248,104.305397034
2249,94.2316894531
2250,113.527511597
2252,113.478759766
2253,96.3544006348
2254,113.4322052
2256,78.5268630981
2258,92.9359436035
2259,114.555755615
2262,95.0710754395
2265,94.471496582
2266,104.907485962
2269,93.8505249023
2271,94.2989654541
2273,94.3136138916
2274,112.923072815
2275,95.014251709
2277,94.4006652832
2279,94.8330535889
2280,77.783706665
2282,95.3800811768
2283,103.552070618
2288,93.2247772217
2289,114.003616333
2291,94.821685791
2292,116.823379517
2297,94.5658874512
2298,104.023925781
2299,94.1887664795
2300,114.470817566
2301,93.6856460571
2304,94.2857666016
2305,104.1378479
2306,95.0710754395
2308,93.9223327637
2309,113.533950806
2311,94.1851043701
2312,104.566139221
2316,103.942329407
2321,103.625350952
2322,112.369064331
2325,104.029144287
2326,93.6750259399
2329,116.823379517
2330,94.1871490479
2331,103.551986694
2332,113.292755127
2333,95.0710754395
2334,103.872505188
2335,111.850891113
2337,112.620239258
2338,93.3367156982
2340,113.292755127
2342,98.0050201416
2345,93.3826599121
2349,93.6250915527
2351,78.1757049561
2352,94.4880752563
2354,113.029541016
2355,115.385803223
2357,113.169685364
2358,93.958480835
2360,93.8883056641
2361,113.029541016
2364,93.2454528809
2366,94.6333312988
2369,104.171722412
2370,93.5080947876
2371,112.698890686
2373,116.518547058
2374,93.0812454224
2376,113.027648926
2378,113.309524536
2382,94.2696075439
2383,93.9766540527
2386,103.937484741
2387,94.6354522705
2389,94.3710327148
2390,113.975860596
2392,92.9159240723
2398,113.289306641
2399,94.2495651245
2400,95.4035339355
2401,112.142684937
2402,93.7236022949
2404,92.0436553955
2407,114.053237915
2408,113.116088867
2409,115.211700439
2412,77.8263092041
2413,94.8168563843
2415,92.9852218628
2420,110.807022095
2422,93.4895553589
2423,103.625350952
2426,93.4714508057
2432,94.2389678955
2434,93.9412384033
2435,95.0950927734
2436,113.177520752
2438,112.23550415
2440,112.869590759
2443,93.0085220337
2444,92.8737487793
2447,104.285446167
2450,92.9014282227
2454,93.4018859863
2455,112.633132935
2459,95.11769104
2460,111.958274841
2463,93.0414123535
2465,93.990524292
2468,77.9004974365
2469,95.0374450684
2474,93.4643173218
2478,93.3622283936
2480,93.062538147
2481,114.046730042
2489,95.4877090454
2490,105.54384613
2492,93.1720199585
2496,95.1142501831
2497,114.451690674
2500,94.2891235352
2505,95.1648483276
2507,92.9720153809
2508,112.176300049
2509,94.5613250732
2510,77.5768356323
2513,93.3658752441
2515,95.4877090454
2518,93.9766540527
2519,114.332580566
2520,93.9766540527
2521,113.958763123
2523,112.600784302
2525,94.1284790039
2529,112.110343933
2530,94.9074401855
2533,113.023300171
2535,92.8211669922
2538,103.942489624
2544,112.409065247
2553,113.10609436
2556,92.2219696045
2558,93.5962142944
2559,115.320083618
2560,93.8343048096
2561,112.893180847
2562,94.2142486572
2563,112.494277954
2564,93.868019104
2565,112.784004211
2567,104.96282959
2572,93.4680480957
2575,94.98021698
2576,113.667419434
2577,92.614944458
2578,94.2618103027
2579,113.596763611
2580,93.4458389282
2582,114.29800415
2583,93.4636917114
2587,92.9039459229
2589,113.386993408
2590,94.2946777344
2591,112.071960449
2594,94.1586914062
2597,93.5680084229
2598,104.043930054
2599,94.3192596436
2600,103.981918335
2602,113.629974365
2603,93.4680480957
2604,103.541244507
2606,113.792709351
2607,77.7030792236
2608,95.5500640869
2613,112.026535034
2614,94.2644348145
2615,113.183456421
2617,113.172958374
2620,94.0898284912
2623,114.903106689
2624,93.8251495361
2627,112.026535034
2629,77.7030792236
2630,94.3561553955
2632,94.5789642334
2636,93.2142028809
2639,93.9197692871
2640,104.621360779
2642,112.071960449
2644,104.074310303
2646,111.449737549
2647,93.2681121826
2649,93.6476135254
2650,105.739570618
2652,104.114120483
2653,103.421104431
2655,108.415077209
2657,112.999420166
2659,113.027099609
2662,93.7752304077
2663,114.053794861
2664,94.2855453491
2665,103.602798462
2670,93.8944244385
2671,103.844726562
2672,92.890335083
2675,104.110671997
2677,113.419624329
2679,114.476135254
2683,112.89175415
2684,93.9847946167
2685,93.5264129639
2688,103.843101501
2689,94.4405517578
2690,104.441055298
2693,95.4878387451
2694,113.652206421
2697,98.0295257568
2699,93.6559066772
2703,93.8932113647
2705,103.630088806
2709,77.7997436523
2710,94.011138916
2711,113.178039551
2712,94.9043121338
2713,94.3349533081
2714,113.603034973
2715,92.2853546143
2717,92.7798614502
2718,113.501739502
2720,112.701400757
2721,93.9368438721
2726,94.5195770264
2728,94.740020752
2731,103.618232727
2732,112.915206909
2734,93.8124084473
2736,103.867332458
2737,93.4909591675
2738,103.429885864
2739,113.747314453
2746,93.7718200684
2749,103.600357056
2751,118.196090698
2752,104.012512207
2753,94.50730896
2757,104.69593811
2758,94.3151855469
2759,113.703689575
2760,96.2978820801
2762,112.288223267
2764,93.1569213867
2765,111.642227173
2769,113.424606323
2771,112.835350037
2774,94.4645385742
2776,93.7114639282
2777,114.819442749
2778,93.1792907715
2779,113.253829956
2782,92.286781311
2784,93.3988723755
2787,93.0742721558
2789,93.0079116821
2792,92.6550827026
2798,93.0888214111
2799,104.161437988
2800,95.1592712402
2801,77.7222442627
2802,93.2161254883
2804,92.8527145386
2807,103.802749634
2808,93.9316864014
2809,113.63848877
2811,117.027450562
2812,93.2141571045
2814,92.035949707
2816,94.4751968384
2817,113.501800537
2818,113.025741577
2820,114.044296265
2821,77.6215057373
2822,93.9881591797
2823,103.609817505
2824,93.6617889404
2826,92.4623947144
2829,92.916557312
2834,94.5370330811
2835,77.5691223145
2838,93.738494873
2839,113.295097351
2840,93.0973434448
2841,114.204681396
2842,94.8151473999
2846,113.029045105
2848,94.5277099609
2849,93.2993164062
2850,113.675689697
2851,94.0767211914
2853,94.4570617676
2854,112.068527222
2858,113.153129578
2861,93.4726638794
2864,92.9442520142
2865,113.766456604
2866,112.405265808
2867,92.8193206787
2868,112.899108887
2870,112.995681763
2877,96.5513305664
2878,112.023086548
2880,113.12676239
2882,77.5832519531
2883,94.5825805664
2884,103.635147095
2885,94.6212539673
2887,95.2705078125
2888,112.752677917
2889,94.340713501
2890,103.934440613
2891,93.9390258789
2892,117.095626831
2893,93.5837554932
2898,113.3176651
2899,93.0289611816
2900,114.303688049
2901,93.7317962646
2909,94.1171264648
2910,113.706161499
2911,113.355941772
2913,114.324569702
2914,94.1711578369
2918,93.1954727173
2919,111.825424194
2920,94.321685791
2921,112.023086548
2922,95.4579238892
2923,104.11075592
2925,112.774993896
2926,93.2755279541
2927,112.495498657
2929,113.2550354
2933,93.0350341797
2934,113.339584351
2936,112.884132385
2941,103.636642456
2942,94.1331634521
2943,113.147689819
2945,104.043197632
2950,94.3042755127
2951,112.762512207
2953,115.568809509
2954,93.9464035034
2955,104.029983521
2956,95.4042510986
2960,94.4714736938
2962,95.5903015137
2963,105.499282837
2964,104.030593872
2966,77.6381912231
2967,94.9400863647
2968,113.511703491
2969,93.4270401001
2971,92.9018249512
2972,95.8633575439
2974,93.9041442871
2975,113.134475708
2977,117.297775269
2980,113.924690247
2981,93.8493041992
2983,94.8458099365
2984,104.408737183
2985,116.840057373
2986,104.556350708
2987,95.8633575439
2989,94.3319396973
2990,112.914840698
2991,95.3627929688
2992,77.753868103
2995,98.5184173584
2996,103.831680298
3002,113.513328552
3004,113.73815155
3005,116.775840759
3006,94.2419433594
3010,94.6106262207
3011,103.6743927
3014,93.5214538574
3015,93.4419403076
3016,94.4102096558
3017,112.312408447
3018,93.3736572266
3021,103.601135254
3024,104.051818848
3028,93.7337799072
3030,93.3935241699
3032,94.3924179077
3039,95.1474914551
3040,104.700393677
3041,96.5848007202
3043,96.1978607178
3044,113.670547485
3046,114.142326355
3055,93.6152191162
3056,113.936851501
3058,94.4728851318
3059,113.21925354
3061,117.120521545
3063,104.145874023
3066,95.0639648438
